"issue_id","repo_name","issue_title","issue_body","labels","language","difficulty","topics","is_open","created_at","comments_count"
"362","pandas-dev/pandas","Support read_parquet with partitioned datasets and hive schema inference","The read_parquet ignores hive partitioning metadata in some cases. Our data lake queries fail.","bug","Python","intermediate","database","True","2024-06-05","13"
"363","facebook/react","Implement useActionState with server actions and optimistic updates","The new useActionState doesn't integrate optimistic updates natively. Our forms show stale state during submission.","feature request","JavaScript","intermediate","web","True","2024-09-15","17"
"364","denoland/deno","Add Deno.makeTempDir with custom prefix/suffix options","The temp dir API is basic and doesn't support prefixes like os.tmpdir. Our test runners need better isolation.","enhancement","TypeScript","intermediate","devtools","True","2024-12-25","3"
"365","kubernetes/kubernetes","Extend kubectl logs with tail and since-time for multiple containers","The logs command requires separate calls for multi-container pods. A combined flag would simplify debugging.","help wanted","Go","intermediate","devtools","True","2025-01-25","11"
"366","hibernate/hibernate-orm","Support @Cacheable with region per entity subclass","The second level cache doesn't allow per-subclass regions easily. Our polymorphic entities have cache thrashing.","performance","Java","intermediate","database","True","2024-04-15","7"
"367","fastapi/fastapi","Provide automatic 422 validation error customization per endpoint","The global 422 handler can't be overridden per route easily. Our API needs custom messages.","refactor","Python","intermediate","api","True","2024-08-15","9"
"368","vercel/next.js","Support static generation with fetch cache: 'force-cache' in middleware","Middleware fetch calls ignore cache config for static exports. Our auth checks are always dynamic.","bug","JavaScript","intermediate","web","True","2024-12-05","12"
"369","numpy/numpy","Implement np.corrcoef with rowvar=False default for pandas compatibility","The corrcoef default rowvar confuses pandas users migrating code. A pandas-friendly alias would help.","enhancement","Python","intermediate","ml","True","2025-03-30","4"
"371","rust-lang/tokio","Deadlock in async runtime when combining select! with nested spawns","The select! macro exhibits a deadlock condition when a nested spawn inside one of its branches attempts to acquire a mutex held by the outer task. This reproduces consistently under high concurrency with more than 16 worker threads. The root cause appears to be in the task-stealing scheduler failing to yield correctly when a waker is dropped mid-poll. We have traced it to the park_timeout path in runtime/src/park.rs. A minimal reproducer is attached showing the issue with a 2-branch select! and a shared Arc<Mutex<T>>. This blocks our production migration to async-first architecture.","architecture;performance","Rust","advanced","async;concurrency;runtime","TRUE","3/15/2024","22"
"372","golang/go","net/http: Connection pool exhaustion under sustained load with HTTP/2 multiplexing","Under sustained load with HTTP/2 enabled the connection pool silently exhausts without returning errors to callers. The Transport.MaxConnsPerHost setting is respected initially but after approximately 10k requests the pool starts leaking connections that are never returned. Profiling with pprof shows goroutines stuck in persistConn.writeRequest indefinitely. We believe the issue is related to RST_STREAM frames not being processed when the write buffer is full. This is a regression introduced in Go 1.22.3 based on our bisect results.","performance;breaking change","Go","advanced","networking;http2;concurrency","TRUE","5/20/2024","35"
"373","microsoft/typescript","Conditional type inference breaks with recursive mapped types in strict mode","When using a recursive mapped type combined with a conditional type that has an infer clause TypeScript 5.4 produces incorrect narrowing in strict mode. The inferred type is widened to unknown instead of correctly resolving the recursive branch. This worked correctly in TypeScript 5.2. The regression appears to be related to the changes in variance inference introduced in the 5.3 cycle. A repro is available on the TypeScript Playground demonstrating the incorrect never propagation through three levels of recursion.","breaking change;architecture","TypeScript","advanced","type-system;inference;generics","TRUE","6/11/2024","18"
"374","apache/kafka","Consumer group rebalance storm triggered by transient ZooKeeper session expiry","A transient ZooKeeper session expiry of under 200ms is causing a full consumer group rebalance storm affecting all 48 consumers in our cluster. The rebalance loop does not terminate and consumers are unable to make progress. Analysis of the broker logs shows the group coordinator is not correctly distinguishing between a session expiry and a clean leave. We have patched GroupCoordinator.scala locally to add a grace period but this needs to be addressed upstream. This issue has caused multiple SLA breaches in our production environment.","performance;architecture","Java","advanced","kafka;distributed-systems;zookeeper","FALSE","2/8/2024","40"
"375","openssl/openssl","Timing side-channel in RSA-OAEP decryption path under constant-time bypass","Our security team identified a timing side-channel in the RSA-OAEP decryption code path that can be triggered when the hardware acceleration fallback is activated. The RSA_padding_check_PKCS1_OAEP_mgf1 function does not maintain constant-time behavior when the MGF1 hash mismatch occurs in the accelerated path. This was discovered using a Manger-style timing oracle attack in a lab environment with 10^6 decryption queries. We are responsibly disclosing this after coordinating with the security team per the published process.","security","C++","advanced","cryptography;side-channel;rsa","TRUE","7/3/2024","12"
"376","pytorch/pytorch","CUDA kernel launch race in custom autograd Function with non-default streams","A race condition occurs in custom autograd Functions when the forward pass launches CUDA kernels on a non-default stream and the backward pass is scheduled before stream synchronization completes. The gradient computation produces non-deterministic NaN values approximately 1 in 50 runs. This is not reproducible with the default CUDA stream. The issue lies in engine.cpp where saved tensors are accessed without checking the originating stream completion status. We have a reproducer using torch.autograd.Function with explicit stream management.","performance;architecture","C++","advanced","cuda;autograd;concurrency","TRUE","8/19/2024","27"
"377","hashicorp/terraform","State lock deadlock when concurrent applies target overlapping resources","Running two concurrent terraform apply operations that target overlapping but non-identical resource sets causes a state lock deadlock in the remote backend. The lock acquisition follows different ordering depending on the dependency graph traversal which is non-deterministic. The backend correctly returns a lock error for the second apply but the first apply then hangs indefinitely waiting for a lock it already holds. This has been reproduced with both S3 and Terraform Cloud backends. The fix likely requires lock ordering to be canonicalized before acquisition.","architecture;breaking change","Go","advanced","terraform;state-management;concurrency","FALSE","4/22/2024","31"
"378","kubernetes/kubernetes","kubelet memory leak when watching large numbers of ConfigMaps with field selectors","The kubelet process exhibits a slow memory leak when configured to watch more than 500 ConfigMaps using field selectors. The leak rate is approximately 50MB per hour under steady state. Heap profiling with go tool pprof shows the accumulation is in the reflector cache which is not correctly evicting entries when field-selector-filtered watches receive MODIFIED events. This was introduced in the 1.29 release cycle based on our bisect. We are running 1.30.1 and have confirmed the issue does not occur on 1.28.","performance;architecture","Go","advanced","kubernetes;memory-leak;watch","TRUE","9/5/2024","19"
"379","rust-lang/rust","ICE: internal compiler error with const generics and where clause on associated type","The Rust compiler panics with an internal compiler error when a const generic parameter is used in a where clause constraining an associated type of a trait bound. The panic message is assertion failed in rustc_trait_selection. This reproduces on stable 1.77 and nightly. The workaround is to remove the const generic and use a runtime value but this defeats the purpose of the abstraction. A minimal reproducer of 15 lines is attached.","architecture","Rust","advanced","compiler;const-generics;ICE","TRUE","1/30/2024","14"
"380","django/django","QuerySet.annotate() with Window function produces incorrect SQL for multi-database routers","Using QuerySet.annotate() with a Window function expression on a project with multiple database routers generates incorrect SQL that references the wrong schema prefix. The generated query uses the default database alias even when the queryset has been explicitly routed to a secondary database. This causes either a table-not-found error or silently reads from the wrong database. The issue is in django/db/models/sql/compiler.py in the as_sql method for window expressions. Affects Django 4.2 and 5.0.","architecture;breaking change","Python","advanced","orm;sql;multi-database","TRUE","5/14/2024","23"
"381","llvm/llvm-project","Incorrect loop vectorization with pointer aliasing assumptions in O3","The LLVM loop vectorizer generates incorrect code at O3 when two pointers that are provably non-aliasing per restrict annotations are involved in a loop with a conditional store. The vectorized output produces wrong results on ARM SVE targets but correct results on x86. This is a miscompilation bug. We have verified the issue using a differential fuzzing harness comparing scalar and vectorized outputs across 10^7 random inputs. The bug is in lib/Transforms/Vectorize/LoopVectorize.cpp in the alias analysis integration.","security;performance","C++","advanced","vectorization;miscompilation;llvm","FALSE","3/28/2024","38"
"382","grpc/grpc-go","Streaming RPC metadata lost after server-side load balancer reconnect","When a server-side load balancer triggers a reconnect during an active bidirectional streaming RPC the per-call metadata attached to the stream is silently dropped after the reconnect. Subsequent messages on the stream proceed without the original metadata causing authorization failures downstream. The metadata loss was confirmed by comparing interceptor logs before and after the reconnect event. This is a regression from v1.62 based on our changelog review. The fix likely requires metadata to be reattached from the stream context during transport recreation.","architecture;breaking change","Go","advanced","grpc;streaming;metadata","TRUE","7/18/2024","16"
"383","facebook/react","Concurrent mode tearing with useMutableSource and external store mutations","React 18 concurrent mode exhibits observable tearing when useMutableSource is used with an external store that mutates synchronously during a high-priority render interruption. The component tree renders with inconsistent snapshots of the store across siblings. This violates the consistency guarantee described in the RFC. We have a reproducible test using Zustand with synchronous state mutations and high-frequency useTransition updates that shows different values in sibling components reading the same store slice.","architecture;RFC","TypeScript","advanced","react;concurrent;state-management","TRUE","10/2/2024","29"
"384","influxdata/influxdb","TSM engine compaction stalls under write-heavy workload with large tag cardinality","The TSM storage engine stalls compaction when the tag cardinality exceeds 10^6 unique series under a sustained write load of 500k points per second. The compaction goroutine blocks on index merging for periods up to 45 seconds causing write backpressure to propagate to ingestion. This eventually causes the WAL to fill and writes to be rejected. The issue is in the tsi1 index compaction path where the bloom filter rebuild is O(n^2) in cardinality. We have a patch that replaces this with a streaming merge but need upstream review.","performance;architecture","Go","advanced","tsdb;compaction;performance","FALSE","2/19/2024","33"
"385","elastic/elasticsearch","Circuit breaker not triggered for aggregation memory on coordinating node","The field data circuit breaker fails to account for aggregation working memory allocated on the coordinating node during a terms aggregation with a very large bucket count. This allows the JVM heap to fill completely before the breaker trips causing OOM kills in production. The root cause is that InternalAggregations.reduce() allocates intermediate collections outside of the circuit breaker accounting framework. We have reproduced this consistently on a 3-node cluster with 16GB heap per node using a cardinality of 5M terms.","performance;security","Java","advanced","elasticsearch;memory;aggregation","TRUE","6/30/2024","21"
"386","some-user/myproject","it doesnt work","","question","Python","beginner","general","TRUE","3/1/2024","0"
"387","newbie-dev/todo-app","bug in login","bug in login","triage","TypeScript","beginner","authentication","TRUE","4/15/2024","1"
"388","student123/homework-tracker","help","I need help with this","question","Python","beginner","general","TRUE","5/10/2024","2"
"389","random-user/flask-blog","error when running","","","Python","beginner","general","TRUE","1/20/2024","0"
"390","coderx/weather-app","app crashes","app crashes sometimes","bug","TypeScript","beginner","general","TRUE","7/8/2024","1"
"391","neo4j/neo4j","Cypher query planner selects inefficient index strategy for composite node properties","The Cypher query planner consistently selects a full node scan instead of the available composite index when a query combines an equality predicate on a composite property with a range predicate on a second property. EXPLAIN output confirms the index is not being considered. This results in 100x slower query execution on our 50M node graph. We have verified the composite index exists and is ONLINE. The issue does not occur when the properties are queried individually. This appears to be a planner regression introduced in Neo4j 5.18.","performance;architecture","Java","advanced","database;query-planner;indexing","TRUE","8/12/2024","17"
"392","redis/redis","WAIT command returns incorrect replica count under partial replication state","The WAIT command returns a replica count that is higher than the actual number of replicas that have acknowledged the write when a partial replication sync is in progress. This causes callers relying on WAIT for write durability guarantees to proceed with a false sense of data safety. The incorrect count is caused by replicas in the partial sync state being counted as fully synchronized. We discovered this during a failover drill where data loss occurred despite WAIT 2 0 succeeding. This is a correctness bug with data integrity implications.","security;architecture","C++","advanced","redis;replication;consistency","FALSE","9/25/2024","36"
"393","apache/arrow","IPC reader produces incorrect null bitmaps for nested list arrays with offset","The Arrow IPC reader produces incorrect null bitmaps when deserializing nested List<List<T>> arrays that have a non-zero offset on the outer list. The null positions are shifted by the offset value causing incorrect null checks downstream. This is a silent data corruption bug with no exception raised. We discovered it during a cross-language data exchange between a Python writer and a C++ reader. The bug is in ipc/reader.cc in the LoadRecordBatch function handling of nested offset buffers.","security;architecture","C++","advanced","arrow;ipc;null-handling","TRUE","11/10/2024","24"
"394","grafana/grafana","Alert rule evaluation skipped silently when evaluation interval less than scheduler tick","Alert rules with an evaluation interval smaller than the Grafana scheduler tick duration are silently skipped without generating a missed evaluation event or log entry. This causes alerts to never fire even when conditions are met. The missed evaluations are not reflected in the alert state history. We discovered this after a production incident where a critical alert with a 50ms interval never fired during a 15-minute outage. The scheduler loop does not account for sub-tick intervals.","architecture;RFC","Go","advanced","alerting;scheduler;observability","TRUE","12/1/2024","20"
"395","xyz-student/random-project","doesnt compile","","","C++","beginner","compilation","TRUE","2/14/2024","0"
"396","first-timer/blog-site","how do I add images?","how do I add images?","question","Python","beginner","general","TRUE","6/22/2024","3"
"397","learner99/calc-app","broken","its broken","triage","Java","beginner","general","TRUE","3/30/2024","1"
"398","noob-coder/api-test","500 error","getting 500 error","bug","Go","beginner","api","TRUE","8/5/2024","2"
"399","beginner-dev/snake-game","game not working","","question","Python","beginner","game","TRUE","5/18/2024","0"
"400","cilium/cilium","BPF map pressure causes packet drops under high connection churn","Under high connection churn exceeding 50k new connections per second the BPF conntrack map fills to capacity causing new connections to be silently dropped without generating any observable error. The map size is correctly configured at 1M entries but entries are not being evicted fast enough by the garbage collection goroutine. The GC interval is hardcoded to 30 seconds which is too slow for high-churn workloads. We need a configurable eviction policy and a metrics endpoint for map pressure. This is blocking our adoption of Cilium as the primary CNI in production.","performance;architecture","Go","advanced","ebpf;networking;kubernetes","TRUE","1/14/2024","28"
"401","temporal-io/temporal","Workflow history corruption when activity result exceeds payload size limit silently","When an activity returns a result that exceeds the configured payload size limit Temporal silently truncates the payload instead of failing the activity with a clear error. The truncated payload is then persisted to the workflow history causing the workflow to operate on corrupted data in subsequent steps. This is a data integrity issue. The correct behavior should be to fail the activity and surface a PayloadSizeExceededError. We traced the truncation to internal/internal_task_handlers.go in the activity result serialization path.","security;architecture","Go","advanced","temporal;workflow;data-integrity","FALSE","4/7/2024","15"
"402","vitessio/vitess","VSchema routing rules ignored for scatter queries with INFORMATION_SCHEMA joins","VSchema routing rules are completely ignored when a scatter query includes a JOIN with an INFORMATION_SCHEMA table. The query is routed to all shards instead of following the configured routing rules causing unnecessary load and incorrect results in some cases. This was introduced in the Vitess 18 release. We have tested with both hash and lookup vindexes and the behavior is consistent. The issue is in the planner handling of INFORMATION_SCHEMA as a special keyspace that bypasses routing rule evaluation.","architecture;breaking change","Go","advanced","vitess;mysql;sharding","TRUE","5/29/2024","11"
"403","envoyproxy/envoy","HTTP filter chain selection incorrect when SNI and ALPN disagree on TLS handshake","The HTTP filter chain selection logic incorrectly matches filter chains when the SNI value and ALPN protocol negotiated during the TLS handshake belong to different configured chains. The wrong filter chain is applied causing requests to be processed with incorrect configuration including wrong upstream clusters and incorrect rate limits. This is a security-relevant misconfiguration that can lead to traffic leaking to unintended backends. We have a reproducible test case using curl with explicit SNI and ALPN overrides.","security;architecture","C++","advanced","envoy;tls;filter-chain","TRUE","7/14/2024","32"
"404","homework-helper/python-basics","why is my loop infinite","why is my loop infinite","question","Python","beginner","loops","TRUE","9/12/2024","4"
"405","random-student/web-scraper","scraper broken","","triage","Python","beginner","web-scraping","TRUE","10/1/2024","0"
"406","coder-newb/discord-bot","bot offline","bot is offline help","question","Python","beginner","discord","TRUE","11/20/2024","2"
"407","firstproject/portfolio-site","css not working","","","TypeScript","beginner","css","TRUE","1/5/2024","1"
"408","noobdev42/chat-app","messages not sending","messages not sending","bug","TypeScript","beginner","messaging","TRUE","2/28/2024","0"
"409","istio/istio","mTLS passthrough broken after upgrade to Istio 1.21 with custom AuthorizationPolicy","After upgrading from Istio 1.20 to 1.21 mTLS passthrough mode stops working for workloads with a custom AuthorizationPolicy that references a ServiceAccount principal. The connections are rejected with a 403 even though the policy permits the principal. The issue does not occur without the AuthorizationPolicy or with the default STRICT PeerAuthentication. We have traced the regression to changes in the ext_authz filter ordering in the 1.21 release notes. This blocks our upgrade path for all production namespaces.","security;breaking change","Go","advanced","istio;mtls;authorization","FALSE","3/10/2024","26"
"410","opentelemetry/opentelemetry-collector","Batch processor memory spike when exporter backpressure causes queue overflow","The batch processor exhibits severe memory spikes when the downstream exporter applies backpressure causing the internal queue to overflow. Instead of dropping spans according to the configured sending_queue overflow policy the processor accumulates spans in memory until OOM. The queue_size and num_consumers settings are correctly configured but the backpressure signal from the exporter is not propagating correctly to the batch processor admission control. This results in collector pods being OOM killed under load spike conditions.","performance;architecture","Go","advanced","otel;tracing;backpressure","TRUE","4/16/2024","22"
"411","weaviate/weaviate","HNSW index corruption on concurrent writes with class schema modification","Concurrent write operations to a Weaviate class combined with a schema property addition result in HNSW index corruption. The corruption manifests as missing objects in vector search results that are confirmed present via the object GET endpoint. The issue is a race condition between the schema change handler and the HNSW graph modification lock. We discovered this during a rolling deployment that updated the schema while ingestion was running. The HNSW graph needs to be rebuilt after the corruption is detected which causes significant downtime.","security;architecture","Go","advanced","vector-db;hnsw;concurrency","TRUE","6/3/2024","19"
"412","student-proj/number-guessing","doesnt guess right","","question","Go","beginner","game","TRUE","7/25/2024","1"
"413","newcoder99/inventory-app","crash on startup","crash on startup please help","triage","Java","beginner","startup","TRUE","8/14/2024","0"
"414","learner-dev/url-shortener","links not working","","","Go","beginner","routing","TRUE","9/30/2024","2"
"415","beginner123/markdown-editor","preview broken","preview not showing","question","TypeScript","beginner","editor","TRUE","10/22/2024","1"
"416","myfirstapp/expense-tracker","numbers wrong","the numbers are wrong","bug","Python","beginner","calculations","TRUE","11/8/2024","3"
"417","argo-proj/argo-workflows","Workflow pod GC fails silently when node is NotReady during pod deletion","The Argo Workflows pod garbage collection process fails silently when the Kubernetes node hosting the workflow pod enters a NotReady state during pod deletion. The pod object is removed from the workflow pod list prematurely causing the workflow controller to mark the associated node as succeeded when it may have failed or not completed. This results in incorrect workflow completion states in the audit log. We need the GC process to verify the pod actual terminal state before marking the workflow node complete.","architecture;security","Go","advanced","argo;kubernetes;pod-lifecycle","FALSE","12/10/2024","14"
"418","containerd/containerd","Snapshot layer deduplication skipped for OCI images with non-canonical layer ordering","The containerd snapshotter skips layer deduplication when an OCI image is pushed with layer descriptors in a non-canonical order that differs from the content-addressable store internal ordering. This causes duplicate layer data to be stored consuming additional disk space proportional to the number of non-canonical layers. In our environment this has caused a 3x increase in snapshot storage usage. The deduplication logic in snapshots/storage/bolt.go assumes canonical ordering which is not guaranteed by the OCI image spec.","performance;architecture","Go","advanced","containers;storage;oci","TRUE","1/27/2024","18"
"419","spiffe/spire","SVID rotation race condition causes brief authentication failures under high load","The SPIRE agent SVID rotation logic has a race condition that causes a brief window where both the old and new SVIDs are invalid from the perspective of the relying party. Under high load with many simultaneous rotations this window can last up to 2 seconds causing authentication failures in workloads that have cached the expiring SVID. The rotation process should follow a prepare-commit pattern where the new SVID is pre-distributed before the old one expires. This is documented as a known issue in the RFC but no fix has been implemented.","security;RFC","Go","advanced","spiffe;mtls;rotation","TRUE","2/22/2024","25"
"420","random-coder/portfolio","images not loading","","triage","TypeScript","beginner","images","TRUE","3/18/2024","0"
"421","student-x/quiz-app","quiz not submitting","quiz not submitting","question","TypeScript","beginner","forms","TRUE","4/9/2024","2"
"422","newdev99/blog-api","posts endpoint 404","","","Python","beginner","api","TRUE","5/27/2024","1"
"423","coder-beginner/chat-bot","bot not responding","bot not responding at all","bug","Python","beginner","bot","TRUE","6/15/2024","0"
"424","firstproject123/game","game freezes","game freezes on level 2","question","C++","beginner","game","TRUE","7/4/2024","3"
"425","nats-io/nats-server","Message replay ordering violated when JetStream consumer restarts with ack_policy=explicit","JetStream consumers configured with ack_policy=explicit and deliver_policy=by_start_sequence produce messages out of delivery order when the consumer restarts during a replay of a large stream. The out-of-order delivery is confirmed by sequence number inspection. The root cause is that the pending message tracking map is not correctly restored from the consumer durable state after restart causing some sequence ranges to be re-delivered before others. This breaks applications relying on ordered processing semantics from JetStream.","architecture;breaking change","Go","advanced","nats;jetstream;messaging","FALSE","7/22/2024","20"
"426","cockroachdb/cockroach","Optimizer incorrectly estimates row count for partial indexes with overlapping predicates","The CockroachDB query optimizer produces incorrect row count estimates for queries that can use multiple partial indexes with overlapping predicates. The optimizer assumes independence between the predicates and multiplies selectivity estimates causing a severe underestimate of the true row count. This leads to suboptimal plan selection favoring nested loop joins over hash joins at large scales. We have a 10M row table where this causes 50x query slowdowns. The fix requires the optimizer selectivity model to account for predicate overlap in partial index candidates.","performance;architecture","Go","advanced","cockroachdb;optimizer;indexes","TRUE","8/28/2024","30"
"427","linkerd/linkerd2","Proxy CPU spike on control plane reconnect due to unbounded retry storm","The Linkerd proxy exhibits a CPU spike on data plane pods when the control plane connection is interrupted and subsequently restored. The spike is caused by an unbounded retry storm where all proxies reconnect simultaneously and flood the control plane with destination API requests. The reconnect logic does not implement exponential backoff with jitter. Under our 2000-pod deployment this causes the control plane to become unavailable for 30-60 seconds after each restart. We need a configurable backoff strategy with jitter for the destination API client.","performance;architecture","Rust","advanced","linkerd;service-mesh;backoff","TRUE","9/14/2024","23"
"428","beginner-rust/hello-world","how to print hello world","how to print hello world","question","Rust","beginner","basics","TRUE","10/5/2024","5"
"429","newbie-go/first-server","server not starting","","triage","Go","beginner","server","TRUE","11/12/2024","1"
"430","student-java/bank-app","account balance wrong","balance showing wrong amount","bug","Java","beginner","calculations","TRUE","12/3/2024","2"
"431","firstproject/todo-list","cannot add items","","","TypeScript","beginner","ui","TRUE","1/16/2024","0"
"432","beginner-cpp/calculator","division by zero","division by zero crash","question","C++","beginner","error-handling","TRUE","2/7/2024","1"
"433","prometheus/prometheus","TSDB WAL replay OOM on large WAL segments after unclean shutdown","Prometheus OOMs during WAL replay when the WAL contains segments larger than 128MB created during a write surge before an unclean shutdown. The replay process loads the entire segment into memory before applying records instead of streaming records incrementally. On systems with 8GB of RAM a 512MB WAL segment causes an OOM kill before the replay completes leaving Prometheus unable to restart. The fix requires a streaming WAL reader implementation in tsdb/wal/reader.go. This is a critical reliability issue for high-ingestion deployments.","performance;architecture","Go","advanced","prometheus;tsdb;wal","FALSE","3/5/2024","34"
"434","thanos-io/thanos","Store Gateway block sync fails silently for partially uploaded blocks in object store","The Thanos Store Gateway silently skips blocks that are partially uploaded to the object store instead of logging an error or alerting. This causes gaps in query coverage that are not visible to operators. A partially uploaded block occurs when an uploader crashes mid-upload which is a common failure mode. The block index file is present but some chunk files are missing. The Store Gateway should detect this state explicitly and expose it as a metric. This has caused silent data gaps in our long-term metrics storage discovered only during an incident.","security;architecture","Go","advanced","thanos;object-store;observability","TRUE","4/1/2024","16"
"435","etcd-io/etcd","Watch event ordering not guaranteed when compaction runs concurrently with watch resumption","etcd does not guarantee watch event ordering when a compaction operation runs concurrently with a watch resumption triggered by an ErrCompacted error. The watch client resumes from the compacted revision but some events in the range between the old watch revision and the compaction revision may be delivered out of order or dropped. This violates the watch ordering guarantee documented in the etcd API specification. We have reproduced this with a test that triggers compaction precisely when the watch client is processing the ErrCompacted and resuming.","architecture;security","Go","advanced","etcd;distributed-systems;watch","TRUE","5/6/2024","27"
"436","vitess-io/vitess","VTGate connection spike during primary failover with connection pool warm-up race","During a primary tablet failover VTGate experiences a connection spike that exceeds the configured pool size limit because multiple goroutines simultaneously attempt to warm up the connection pool to the new primary. The connection pool warm-up is not coordinated across goroutines leading to transient overload on the new primary that can delay failover completion. In our 100-shard setup this causes a 10-15 second degradation during planned failovers. The fix requires a single-flight pattern on the pool warm-up path.","performance;architecture","Go","advanced","vitess;connection-pool;failover","FALSE","11/25/2024","21"
"437","dapr/dapr","Actor reminder fires multiple times when placement table update races with reminder scheduling","Dapr actor reminders fire multiple times when a placement table update occurs during the reminder scheduling window. The double-fire is caused by a race between the placement service updating the actor-to-host mapping and the reminder scheduler checking if the current host is authoritative for the actor. Two hosts transiently believe they are authoritative and both schedule the reminder. This causes duplicate side effects in workflows where reminder idempotency is not enforced. The fix requires a distributed lock or fencing token during the placement transition.","security;architecture","Go","advanced","dapr;actors;distributed-systems","TRUE","12/20/2024","13"
"438","bazel/bazel","Remote cache poisoning via non-hermetic action that leaks hostname into output","A non-hermetic Bazel action that leaks the build machine hostname into a compiled artifact can poison the remote action cache with machine-specific outputs. Subsequent builds on different machines retrieve the poisoned cache entry and use the incorrect artifact without any cache miss signal. This is a correctness and security issue in environments with a shared remote cache. The action sandbox should either prevent hostname access or include the hostname as part of the cache key. We have reproduced this with a C++ action that embeds file paths.","security;architecture","C++","advanced","bazel;remote-cache;hermeticity","TRUE","6/7/2024","29"
"439","open-telemetry/opentelemetry-java","TraceContext propagation broken across thread pool boundaries with virtual threads","OpenTelemetry Java context propagation fails to correctly propagate TraceContext across thread pool boundaries when Java 21 virtual threads are used. The Context.current() call in the child virtual thread returns an empty context instead of the parent thread context. This causes distributed traces to be broken at every async boundary implemented with virtual threads. The ContextStorage implementation is not compatible with virtual thread semantics. This is a blocking issue for adopters migrating to Java 21 virtual threads.","architecture;breaking change","Java","advanced","otel;tracing;virtual-threads","FALSE","7/11/2024","35"
"440","argoproj/argo-cd","Application sync wave ordering violated when resource hook fails and retry occurs","Argo CD violates sync wave ordering when a resource hook in an intermediate wave fails and the sync operation retries. On retry the application controller re-evaluates all waves from wave 0 instead of resuming from the failed wave hook. Resources in earlier waves that are already healthy are re-synced unnecessarily and resources in later waves may be synced before the failed hook is retried in the correct order. This causes transient inconsistency during sync operations with hooks. The wave ordering state needs to be persisted across retry attempts.","architecture;breaking change","Go","advanced","argocd;gitops;sync","TRUE","1/31/2024","24"
"441","fluxcd/flux2","Kustomization reconciliation loop detected incorrectly when ConfigMap checksum changes","Flux2 Kustomization controller incorrectly detects a reconciliation loop when a ConfigMap part of the Kustomization has its checksum annotation updated by an external process. The controller interprets the external update as a conflicting write from a previous reconciliation cycle and enters a backoff state. This causes legitimate ConfigMap updates to be reverted by subsequent reconciliations. The issue is in the drift detection logic which uses the last-applied-configuration annotation as the sole source of truth without considering external mutations.","architecture","Go","advanced","flux;gitops;drift-detection","FALSE","2/25/2024","17"
"442","rancher/rancher","Cluster provisioning stuck in updating state when cloud provider quota exceeded silently","Rancher cluster provisioning gets stuck in the updating state indefinitely when the underlying cloud provider returns a quota exceeded error during node group scaling. The error is not surfaced in the Rancher UI or logs beyond a generic timeout message. The cluster remains in updating state until manually deleted and recreated. The provisioning controller should detect quota exceeded errors from the cloud provider API and surface them as a clear user-facing error condition with actionable guidance. This affects EKS and GKE provisioners.","architecture;breaking change","Go","advanced","rancher;kubernetes;provisioning","TRUE","3/17/2024","20"
"443","crossplane/crossplane","Composition revision upgrade causes managed resource ownership conflict with external name annotation","Upgrading a Composition revision while managed resources are actively being reconciled causes an ownership conflict when the new revision changes the external-name annotation strategy. The managed resources created by the old revision are not correctly transferred to the new revision ownership causing the new revision reconciler to attempt to create duplicate resources in the cloud provider. This results in cloud provider API errors and stuck composite resources. The revision upgrade process needs a migration phase that transfers ownership before applying new annotation strategies.","architecture;breaking change","Go","advanced","crossplane;kubernetes;composition","TRUE","9/22/2024","18"
"444","karpenter-sh/karpenter","Node consolidation incorrectly evicts pods with local storage when storageClass allows migration","Karpenter node consolidation logic incorrectly evicts pods that use local storage PersistentVolumeClaims even when the StorageClass has a volumeBindingMode: WaitForFirstConsumer policy that permits migration to a new node. The consolidation eviction logic checks for local storage usage but does not consult the StorageClass binding mode to determine if the PVC can be rescheduled. This causes unnecessary eviction failures and prevents consolidation of nodes with migratable local storage workloads.","architecture;performance","Go","advanced","karpenter;kubernetes;storage","FALSE","10/19/2024","22"
"445","open-policy-agent/opa","Policy evaluation non-deterministic with concurrent partial evaluation cache writes","OPA exhibits non-deterministic policy evaluation results when partial evaluation is enabled and multiple concurrent requests write to the partial evaluation cache simultaneously. The cache write operation is not atomic and concurrent writes can result in a partially updated cache entry being read by a subsequent request. This produces incorrect authorization decisions that are not reproducible. We observed this in production under 5000 req/s load with partial evaluation enabled. The cache implementation in rego/eval.go requires a read-write mutex on cache entries.","security;architecture","Go","advanced","opa;policy;concurrency","TRUE","3/29/2024","27"
"446","falco-security/falco","Rule engine regex compilation blocks event processing under high syscall rate","The Falco rule engine recompiles regex patterns for each rule evaluation when a kernel event matches the rule syscall filter. Under a high syscall rate exceeding 100k events per second this causes the rule engine thread to spend the majority of its CPU time on regex compilation rather than event evaluation. The compiled regex patterns should be cached after first compilation and reused. The current architecture in engine/rule_engine.cpp constructs a new RE2 object for each event evaluation. This causes a 40% CPU overhead in our production environment.","performance","C++","advanced","falco;security;performance","TRUE","4/24/2024","15"
