issue_id,repo_name,issue_title,issue_body,labels,language,difficulty,topics,is_open,created_at,comments_count,combined_text,combined_text_clean,difficulty_score
317,kubernetes/kubernetes,Add kubectl top with custom resource metrics from Prometheus,The current kubectl top only uses core metrics server but our clusters expose custom Prometheus metrics. Extending the command would help ops teams.,enhancement,Go,intermediate,devtools,True,2025-01-10,8,Add kubectl top with custom resource metrics from Prometheus The current kubectl top only uses core metrics server but our clusters expose custom Prometheus metrics. Extending the command would help ops teams. enhancement Go devtools,add kubectl top custom resourc metric prometheu current kubectl top use core metric server cluster expos custom prometheu metric extend command would help op team enhanc go devtool,2
319,fastapi/fastapi,Add WebSocket dependency injection for connection state,WebSocket endpoints don't support Depends for per-connection state cleanly. Our chat app duplicates logic. A WebSocketDepends class would standardize it.,refactor,Python,intermediate,api,True,2024-08-18,12,Add WebSocket dependency injection for connection state WebSocket endpoints don't support Depends for per-connection state cleanly. Our chat app duplicates logic. A WebSocketDepends class would standardize it. refactor Python api,add websocket depend inject connect state websocket endpoint support depend per connect state cleanli chat app duplic logic websocketdepend class would standard refactor python api,2
323,golang/go,Support generics in net/http HandlerFunc for typed responses,The current HandlerFunc doesn't support generics for response types. Our internal framework duplicates code. Adding a generic wrapper would improve type safety.,feature request,Go,intermediate,api,True,2024-11-20,7,Support generics in net/http HandlerFunc for typed responses The current HandlerFunc doesn't support generics for response types. Our internal framework duplicates code. Adding a generic wrapper would improve type safety. feature request Go api,support gener net http handlerfunc type respons current handlerfunc support gener respons type intern framework duplic code ad gener wrapper would improv type safeti featur request go api,2
324,quarkusio/quarkus,Integrate SmallRye GraphQL with Panache reactive entities,GraphQL queries don't automatically map to Panache reactive repositories. Our API layer needs manual mapping. Native integration would simplify.,enhancement,Java,intermediate,api,True,2025-02-20,6,Integrate SmallRye GraphQL with Panache reactive entities GraphQL queries don't automatically map to Panache reactive repositories. Our API layer needs manual mapping. Native integration would simplify. enhancement Java api,integr smallry graphql panach reactiv entiti graphql queri automat map panach reactiv repositori api layer need manual map nativ integr would simplifi enhanc java api,2
326,pandas-dev/pandas,Enhance read_sql with support for async SQLAlchemy engines,The current read_sql blocks on async engines. Our data pipeline uses async but falls back to sync. Native async support would prevent thread pool exhaustion.,performance,Python,intermediate,database,True,2024-05-15,13,Enhance read_sql with support for async SQLAlchemy engines The current read_sql blocks on async engines. Our data pipeline uses async but falls back to sync. Native async support would prevent thread pool exhaustion. performance Python database,enhanc read sql support async sqlalchemi engin current read sql block async engin data pipelin use async fall back sync nativ async support would prevent thread pool exhaust perform python databas,2
327,facebook/react,Add useDeferredValue with priority hints for concurrent rendering,The useDeferredValue doesn't accept priority hints like useTransition. Our heavy charts lag during navigation. Extending the API would improve UX.,feature request,JavaScript,intermediate,web,True,2024-09-20,18,Add useDeferredValue with priority hints for concurrent rendering The useDeferredValue doesn't accept priority hints like useTransition. Our heavy charts lag during navigation. Extending the API would improve UX. feature request JavaScript web,add usedeferredvalu prioriti hint concurr render usedeferredvalu accept prioriti hint like usetransit heavi chart lag navig extend api would improv ux featur request javascript web,2
328,denoland/deno,Expose Deno.permissions.request for runtime permission prompts,Our CLI tools need dynamic permission requests but the API is static. Adding request method would align with browser permissions.,enhancement,TypeScript,intermediate,devtools,True,2024-12-28,4,Expose Deno.permissions.request for runtime permission prompts Our CLI tools need dynamic permission requests but the API is static. Adding request method would align with browser permissions. enhancement TypeScript devtools,expos deno permiss request runtim permiss prompt cli tool need dynam permiss request api static ad request method would align browser permiss enhanc typescript devtool,2
329,kubernetes/kubernetes,Improve kubectl explain with versioned examples,The explain command shows generic examples but not version-specific for CRDs. Our operators need better docs integration.,help wanted,Go,intermediate,devtools,True,2025-01-28,3,Improve kubectl explain with versioned examples The explain command shows generic examples but not version-specific for CRDs. Our operators need better docs integration. help wanted Go devtools,improv kubectl explain version exampl explain command show gener exampl version specif crd oper need better doc integr help want go devtool,2
332,vercel/next.js,Support ISR with custom cache handlers for edge runtimes,Incremental Static Regeneration doesn't allow custom cache backends on edge. Our global CDN setup needs this.,performance,JavaScript,intermediate,web,True,2024-11-10,15,Support ISR with custom cache handlers for edge runtimes Incremental Static Regeneration doesn't allow custom cache backends on edge. Our global CDN setup needs this. performance JavaScript web,support isr custom cach handler edg runtim increment static regener allow custom cach backend edg global cdn setup need perform javascript web,2
333,numpy/numpy,Implement np.unique with return_inverse for object dtype,The current unique doesn't support return_inverse for non-numeric. Our NLP preprocessing needs it for token vocab.,feature request,Python,intermediate,ml,True,2025-04-10,5,Implement np.unique with return_inverse for object dtype The current unique doesn't support return_inverse for non-numeric. Our NLP preprocessing needs it for token vocab. feature request Python ml,implement np uniqu return invers object dtype current uniqu support return invers non numer nlp preprocess need token vocab featur request python ml,2
335,golang/go,Add sync.Cond with context cancellation support,The current Cond doesn't integrate with context for wait cancellation. Our worker pools have to use extra channels.,enhancement,Go,intermediate,devtools,True,2024-08-05,8,Add sync.Cond with context cancellation support The current Cond doesn't integrate with context for wait cancellation. Our worker pools have to use extra channels. enhancement Go devtools,add sync cond context cancel support current cond integr context wait cancel worker pool use extra channel enhanc go devtool,2
337,prisma/prisma,Add support for Prisma Studio theming and custom branding,Prisma Studio is great but lacks theming for enterprise branding. Our internal tools need dark mode consistency.,feature request,TypeScript,intermediate,devtools,True,2025-03-05,6,Add support for Prisma Studio theming and custom branding Prisma Studio is great but lacks theming for enterprise branding. Our internal tools need dark mode consistency. feature request TypeScript devtools,add support prisma studio theme custom brand prisma studio great lack theme enterpris brand intern tool need dark mode consist featur request typescript devtool,2
338,pandas-dev/pandas,Optimize Styler for large DataFrames with conditional formatting,The Styler slows down dramatically above 10k rows with custom formatters. Our reporting needs faster HTML export.,performance,Python,intermediate,ml,True,2024-06-20,14,Optimize Styler for large DataFrames with conditional formatting The Styler slows down dramatically above 10k rows with custom formatters. Our reporting needs faster HTML export. performance Python ml,optim styler larg datafram condit format styler slow dramat 10k row custom formatt report need faster html export perform python ml,2
339,facebook/react,Implement useId with stable IDs across server/client for portals,The useId generates different IDs on server vs client for portals causing hydration mismatches. Our modals break.,bug,JavaScript,intermediate,web,True,2024-09-05,19,Implement useId with stable IDs across server/client for portals The useId generates different IDs on server vs client for portals causing hydration mismatches. Our modals break. bug JavaScript web,implement useid stabl id across server client portal useid gener differ id server vs client portal caus hydrat mismatch modal break bug javascript web,2
340,denoland/deno,Add Deno.test with built-in snapshot testing for objects,The current testing lacks deep object snapshots like Jest. Our component library tests are verbose.,enhancement,TypeScript,intermediate,testing,True,2024-12-15,7,Add Deno.test with built-in snapshot testing for objects The current testing lacks deep object snapshots like Jest. Our component library tests are verbose. enhancement TypeScript testing,add deno test built snapshot test object current test lack deep object snapshot like jest compon librari test verbos enhanc typescript test,2
341,kubernetes/kubernetes,Extend kubectl get with custom column sorting for CRDs,The get command sorting doesn't work for stringified JSON columns in CRDs. Our monitoring needs better CLI views.,refactor,Go,intermediate,devtools,True,2025-01-15,4,Extend kubectl get with custom column sorting for CRDs The get command sorting doesn't work for stringified JSON columns in CRDs. Our monitoring needs better CLI views. refactor Go devtools,extend kubectl get custom column sort crd get command sort work stringifi json column crd monitor need better cli view refactor go devtool,2
343,fastapi/fastapi,Provide lifespan context manager for background scheduler integration,Integrating APScheduler requires manual lifespan handling. A built-in scheduler context would simplify cron jobs.,feature request,Python,intermediate,devtools,True,2024-07-30,9,Provide lifespan context manager for background scheduler integration Integrating APScheduler requires manual lifespan handling. A built-in scheduler context would simplify cron jobs. feature request Python devtools,provid lifespan context manag background schedul integr integr apschedul requir manual lifespan handl built schedul context would simplifi cron job featur request python devtool,2
344,vercel/next.js,Add route segment config for experimental PPR in layout files,Partial Prerendering config is only at page level but our layouts need per-segment control. This limits adoption.,enhancement,JavaScript,intermediate,web,True,2024-11-25,13,Add route segment config for experimental PPR in layout files Partial Prerendering config is only at page level but our layouts need per-segment control. This limits adoption. enhancement JavaScript web,add rout segment config experiment ppr layout file partial prerend config page level layout need per segment control limit adopt enhanc javascript web,2
345,numpy/numpy,Add support for np.fft with real-valued input optimizations,The FFT functions don't auto-detect real input for faster rfft path. Our signal processing pipeline misses speedups.,performance,Python,intermediate,ml,True,2025-02-15,5,Add support for np.fft with real-valued input optimizations The FFT functions don't auto-detect real input for faster rfft path. Our signal processing pipeline misses speedups. performance Python ml,add support np fft real valu input optim fft function auto detect real input faster rfft path signal process pipelin miss speedup perform python ml,2
346,microsoft/TypeScript,Improve union type narrowing with literal template keys,Literal template types in unions don't narrow correctly in switch statements. Our router code has many type guards.,refactor,TypeScript,intermediate,devtools,True,2024-03-15,11,Improve union type narrowing with literal template keys Literal template types in unions don't narrow correctly in switch statements. Our router code has many type guards. refactor TypeScript devtools,improv union type narrow liter templat key liter templat type union narrow correctli switch statement router code mani type guard refactor typescript devtool,2
347,golang/go,Support io/fs with embedded FS for http.FileServer caching,The embedded FS doesn't provide ETag headers automatically. Our static asset serving needs better caching.,enhancement,Go,intermediate,web,True,2024-08-25,8,Support io/fs with embedded FS for http.FileServer caching The embedded FS doesn't provide ETag headers automatically. Our static asset serving needs better caching. enhancement Go web,support io fs embed fs http fileserv cach embed fs provid etag header automat static asset serv need better cach enhanc go web,2
348,quarkusio/quarkus,Integrate OIDC with Keycloak admin client for dynamic client registration,The OIDC extension doesn't expose admin client for runtime registration. Our SaaS onboarding needs this.,security,Java,intermediate,security,True,2024-10-25,6,Integrate OIDC with Keycloak admin client for dynamic client registration The OIDC extension doesn't expose admin client for runtime registration. Our SaaS onboarding needs this. security Java security,integr oidc keycloak admin client dynam client registr oidc extens expos admin client runtim registr saa onboard need secur java secur,2
349,prisma/prisma,Support for extended client with batch transaction limits,The extended client doesn't respect max batch size for transactions. Our bulk operations hit limits unexpectedly.,performance,TypeScript,intermediate,database,True,2025-03-15,3,Support for extended client with batch transaction limits The extended client doesn't respect max batch size for transactions. Our bulk operations hit limits unexpectedly. performance TypeScript database,support extend client batch transact limit extend client respect max batch size transact bulk oper hit limit unexpectedli perform typescript databas,2
350,pandas-dev/pandas,Implement DataFrame.ewm with custom alpha decay functions,The ewm only supports fixed com/span but our forecasting needs custom decay. Adding callable alpha would help.,feature request,Python,intermediate,ml,True,2024-05-25,16,Implement DataFrame.ewm with custom alpha decay functions The ewm only supports fixed com/span but our forecasting needs custom decay. Adding callable alpha would help. feature request Python ml,implement datafram ewm custom alpha decay function ewm support fix com span forecast need custom decay ad callabl alpha would help featur request python ml,2
352,denoland/deno,Expose Deno.version for runtime compatibility checks in scripts,Scripts can't easily check Deno version without parsing user agent. A global Deno.version would simplify polyfills.,enhancement,TypeScript,intermediate,devtools,True,2024-12-20,7,Expose Deno.version for runtime compatibility checks in scripts Scripts can't easily check Deno version without parsing user agent. A global Deno.version would simplify polyfills. enhancement TypeScript devtools,expos deno version runtim compat check script script easili check deno version without pars user agent global deno version would simplifi polyfil enhanc typescript devtool,2
354,hibernate/hibernate-orm,Support for natural id caching with soft locks,The natural ID cache doesn't handle concurrent updates with soft locks. Our high-contention entities have stale reads.,performance,Java,intermediate,database,True,2024-04-10,12,Support for natural id caching with soft locks The natural ID cache doesn't handle concurrent updates with soft locks. Our high-contention entities have stale reads. performance Java database,support natur id cach soft lock natur id cach handl concurr updat soft lock high content entiti stale read perform java databas,2
355,fastapi/fastapi,Add dependency caching for repeated calls within request scope,Dependencies recompute even when cached=True in some nested cases. Our auth layer duplicates DB calls.,refactor,Python,intermediate,api,True,2024-07-20,10,Add dependency caching for repeated calls within request scope Dependencies recompute even when cached=True in some nested cases. Our auth layer duplicates DB calls. refactor Python api,add depend cach repeat call within request scope depend recomput even cach true nest case auth layer duplic db call refactor python api,2
356,vercel/next.js,Support dynamic imports with SSR false in app router layouts,The dynamic import SSR:false doesn't work in root layouts for third-party widgets. Our analytics break.,bug,JavaScript,intermediate,web,True,2024-11-30,14,Support dynamic imports with SSR false in app router layouts The dynamic import SSR:false doesn't work in root layouts for third-party widgets. Our analytics break. bug JavaScript web,support dynam import ssr fals app router layout dynam import ssr fals work root layout third parti widget analyt break bug javascript web,2
357,numpy/numpy,Add np.histogram2d with density normalization option,The histogram2d lacks density param like histogram1d. Our scientific plots need normalized output.,enhancement,Python,intermediate,ml,True,2025-02-25,4,Add np.histogram2d with density normalization option The histogram2d lacks density param like histogram1d. Our scientific plots need normalized output. enhancement Python ml,add np histogram2d densiti normal option histogram2d lack densiti param like histogram1d scientif plot need normal output enhanc python ml,2
358,microsoft/TypeScript,Fix excess property checking for discriminated unions with index signatures,Excess properties slip through in discriminated unions with index signatures. Our form validators have false positives.,bug,TypeScript,intermediate,devtools,True,2024-03-25,15,Fix excess property checking for discriminated unions with index signatures Excess properties slip through in discriminated unions with index signatures. Our form validators have false positives. bug TypeScript devtools,fix excess properti check discrimin union index signatur excess properti slip discrimin union index signatur form valid fals posit bug typescript devtool,2
359,golang/go,Implement context.WithTimeoutCause for better error wrapping,The current WithTimeout doesn't attach cause properly for debugging. Our timeout handling is verbose.,refactor,Go,intermediate,devtools,True,2024-08-10,8,Implement context.WithTimeoutCause for better error wrapping The current WithTimeout doesn't attach cause properly for debugging. Our timeout handling is verbose. refactor Go devtools,implement context withtimeoutcaus better error wrap current withtimeout attach caus properli debug timeout handl verbos refactor go devtool,2
360,quarkusio/quarkus,Support RESTEasy Reactive with SSE and backpressure,The SSE implementation doesn't respect backpressure from subscribers. Our event streams overload clients.,performance,Java,intermediate,api,True,2024-10-30,5,Support RESTEasy Reactive with SSE and backpressure The SSE implementation doesn't respect backpressure from subscribers. Our event streams overload clients. performance Java api,support resteasi reactiv sse backpressur sse implement respect backpressur subscrib event stream overload client perform java api,2
361,prisma/prisma,Add middleware for query logging with custom formatters,The current logging is fixed format but our ELK stack needs structured JSON. Custom middleware would help.,enhancement,TypeScript,intermediate,devtools,True,2025-03-20,6,Add middleware for query logging with custom formatters The current logging is fixed format but our ELK stack needs structured JSON. Custom middleware would help. enhancement TypeScript devtools,add middlewar queri log custom formatt current log fix format elk stack need structur json custom middlewar would help enhanc typescript devtool,2
362,pandas-dev/pandas,Support read_parquet with partitioned datasets and hive schema inference,The read_parquet ignores hive partitioning metadata in some cases. Our data lake queries fail.,bug,Python,intermediate,database,True,2024-06-05,13,Support read_parquet with partitioned datasets and hive schema inference The read_parquet ignores hive partitioning metadata in some cases. Our data lake queries fail. bug Python database,support read parquet partit dataset hive schema infer read parquet ignor hive partit metadata case data lake queri fail bug python databas,2
363,facebook/react,Implement useActionState with server actions and optimistic updates,The new useActionState doesn't integrate optimistic updates natively. Our forms show stale state during submission.,feature request,JavaScript,intermediate,web,True,2024-09-15,17,Implement useActionState with server actions and optimistic updates The new useActionState doesn't integrate optimistic updates natively. Our forms show stale state during submission. feature request JavaScript web,implement useactionst server action optimist updat new useactionst integr optimist updat nativ form show stale state submiss featur request javascript web,2
364,denoland/deno,Add Deno.makeTempDir with custom prefix/suffix options,The temp dir API is basic and doesn't support prefixes like os.tmpdir. Our test runners need better isolation.,enhancement,TypeScript,intermediate,devtools,True,2024-12-25,3,Add Deno.makeTempDir with custom prefix/suffix options The temp dir API is basic and doesn't support prefixes like os.tmpdir. Our test runners need better isolation. enhancement TypeScript devtools,add deno maketempdir custom prefix suffix option temp dir api basic support prefix like os tmpdir test runner need better isol enhanc typescript devtool,2
365,kubernetes/kubernetes,Extend kubectl logs with tail and since-time for multiple containers,The logs command requires separate calls for multi-container pods. A combined flag would simplify debugging.,help wanted,Go,intermediate,devtools,True,2025-01-25,11,Extend kubectl logs with tail and since-time for multiple containers The logs command requires separate calls for multi-container pods. A combined flag would simplify debugging. help wanted Go devtools,extend kubectl log tail sinc time multipl contain log command requir separ call multi contain pod combin flag would simplifi debug help want go devtool,2
366,hibernate/hibernate-orm,Support @Cacheable with region per entity subclass,The second level cache doesn't allow per-subclass regions easily. Our polymorphic entities have cache thrashing.,performance,Java,intermediate,database,True,2024-04-15,7,Support @Cacheable with region per entity subclass The second level cache doesn't allow per-subclass regions easily. Our polymorphic entities have cache thrashing. performance Java database,support cacheabl region per entiti subclass second level cach allow per subclass region easili polymorph entiti cach thrash perform java databas,2
367,fastapi/fastapi,Provide automatic 422 validation error customization per endpoint,The global 422 handler can't be overridden per route easily. Our API needs custom messages.,refactor,Python,intermediate,api,True,2024-08-15,9,Provide automatic 422 validation error customization per endpoint The global 422 handler can't be overridden per route easily. Our API needs custom messages. refactor Python api,provid automat 422 valid error custom per endpoint global 422 handler overridden per rout easili api need custom messag refactor python api,2
368,vercel/next.js,Support static generation with fetch cache: 'force-cache' in middleware,Middleware fetch calls ignore cache config for static exports. Our auth checks are always dynamic.,bug,JavaScript,intermediate,web,True,2024-12-05,12,Support static generation with fetch cache: 'force-cache' in middleware Middleware fetch calls ignore cache config for static exports. Our auth checks are always dynamic. bug JavaScript web,support static gener fetch cach forc cach middlewar middlewar fetch call ignor cach config static export auth check alway dynam bug javascript web,2
369,numpy/numpy,Implement np.corrcoef with rowvar=False default for pandas compatibility,The corrcoef default rowvar confuses pandas users migrating code. A pandas-friendly alias would help.,enhancement,Python,intermediate,ml,True,2025-03-30,4,Implement np.corrcoef with rowvar=False default for pandas compatibility The corrcoef default rowvar confuses pandas users migrating code. A pandas-friendly alias would help. enhancement Python ml,implement np corrcoef rowvar fals default panda compat corrcoef default rowvar confus panda user migrat code panda friendli alia would help enhanc python ml,2
371,rust-lang/tokio,Deadlock in async runtime when combining select! with nested spawns,The select! macro exhibits a deadlock condition when a nested spawn inside one of its branches attempts to acquire a mutex held by the outer task. This reproduces consistently under high concurrency with more than 16 worker threads. The root cause appears to be in the task-stealing scheduler failing to yield correctly when a waker is dropped mid-poll. We have traced it to the park_timeout path in runtime/src/park.rs. A minimal reproducer is attached showing the issue with a 2-branch select! and a shared Arc<Mutex<T>>. This blocks our production migration to async-first architecture.,architecture;performance,Rust,advanced,async;concurrency;runtime,True,3/15/2024,22,Deadlock in async runtime when combining select! with nested spawns The select! macro exhibits a deadlock condition when a nested spawn inside one of its branches attempts to acquire a mutex held by the outer task. This reproduces consistently under high concurrency with more than 16 worker threads. The root cause appears to be in the task-stealing scheduler failing to yield correctly when a waker is dropped mid-poll. We have traced it to the park_timeout path in runtime/src/park.rs. A minimal reproducer is attached showing the issue with a 2-branch select! and a shared Arc<Mutex<T>>. This blocks our production migration to async-first architecture. architecture;performance Rust async;concurrency;runtime,deadlock async runtim combin select nest spawn select macro exhibit deadlock condit nest spawn insid one branch attempt acquir mutex held outer task reproduc consist high concurr 16 worker thread root caus appear task steal schedul fail yield correctli waker drop mid poll trace park timeout path runtim src park rs minim reproduc attach show issu 2 branch select share arc mutex block product migrat async first architectur architectur perform rust async concurr runtim,3
372,golang/go,net/http: Connection pool exhaustion under sustained load with HTTP/2 multiplexing,Under sustained load with HTTP/2 enabled the connection pool silently exhausts without returning errors to callers. The Transport.MaxConnsPerHost setting is respected initially but after approximately 10k requests the pool starts leaking connections that are never returned. Profiling with pprof shows goroutines stuck in persistConn.writeRequest indefinitely. We believe the issue is related to RST_STREAM frames not being processed when the write buffer is full. This is a regression introduced in Go 1.22.3 based on our bisect results.,performance;breaking change,Go,advanced,networking;http2;concurrency,True,5/20/2024,35,net/http: Connection pool exhaustion under sustained load with HTTP/2 multiplexing Under sustained load with HTTP/2 enabled the connection pool silently exhausts without returning errors to callers. The Transport.MaxConnsPerHost setting is respected initially but after approximately 10k requests the pool starts leaking connections that are never returned. Profiling with pprof shows goroutines stuck in persistConn.writeRequest indefinitely. We believe the issue is related to RST_STREAM frames not being processed when the write buffer is full. This is a regression introduced in Go 1.22.3 based on our bisect results. performance;breaking change Go networking;http2;concurrency,net http connect pool exhaust sustain load http 2 multiplex sustain load http 2 enabl connect pool silent exhaust without return error caller transport maxconnsperhost set respect initi approxim 10k request pool start leak connect never return profil pprof show goroutin stuck persistconn writerequest indefinit believ issu relat rst stream frame process write buffer full regress introduc go 1 22 3 base bisect result perform break chang go network http2 concurr,3
373,microsoft/typescript,Conditional type inference breaks with recursive mapped types in strict mode,When using a recursive mapped type combined with a conditional type that has an infer clause TypeScript 5.4 produces incorrect narrowing in strict mode. The inferred type is widened to unknown instead of correctly resolving the recursive branch. This worked correctly in TypeScript 5.2. The regression appears to be related to the changes in variance inference introduced in the 5.3 cycle. A repro is available on the TypeScript Playground demonstrating the incorrect never propagation through three levels of recursion.,breaking change;architecture,TypeScript,advanced,type-system;inference;generics,True,6/11/2024,18,Conditional type inference breaks with recursive mapped types in strict mode When using a recursive mapped type combined with a conditional type that has an infer clause TypeScript 5.4 produces incorrect narrowing in strict mode. The inferred type is widened to unknown instead of correctly resolving the recursive branch. This worked correctly in TypeScript 5.2. The regression appears to be related to the changes in variance inference introduced in the 5.3 cycle. A repro is available on the TypeScript Playground demonstrating the incorrect never propagation through three levels of recursion. breaking change;architecture TypeScript type-system;inference;generics,condit type infer break recurs map type strict mode use recurs map type combin condit type infer claus typescript 5 4 produc incorrect narrow strict mode infer type widen unknown instead correctli resolv recurs branch work correctli typescript 5 2 regress appear relat chang varianc infer introduc 5 3 cycl repro avail typescript playground demonstr incorrect never propag three level recurs break chang architectur typescript type system infer gener,3
375,openssl/openssl,Timing side-channel in RSA-OAEP decryption path under constant-time bypass,Our security team identified a timing side-channel in the RSA-OAEP decryption code path that can be triggered when the hardware acceleration fallback is activated. The RSA_padding_check_PKCS1_OAEP_mgf1 function does not maintain constant-time behavior when the MGF1 hash mismatch occurs in the accelerated path. This was discovered using a Manger-style timing oracle attack in a lab environment with 10^6 decryption queries. We are responsibly disclosing this after coordinating with the security team per the published process.,security,C++,advanced,cryptography;side-channel;rsa,True,7/3/2024,12,Timing side-channel in RSA-OAEP decryption path under constant-time bypass Our security team identified a timing side-channel in the RSA-OAEP decryption code path that can be triggered when the hardware acceleration fallback is activated. The RSA_padding_check_PKCS1_OAEP_mgf1 function does not maintain constant-time behavior when the MGF1 hash mismatch occurs in the accelerated path. This was discovered using a Manger-style timing oracle attack in a lab environment with 10^6 decryption queries. We are responsibly disclosing this after coordinating with the security team per the published process. security C++ cryptography;side-channel;rsa,time side channel rsa oaep decrypt path constant time bypass secur team identifi time side channel rsa oaep decrypt code path trigger hardwar acceler fallback activ rsa pad check pkcs1 oaep mgf1 function maintain constant time behavior mgf1 hash mismatch occur acceler path discov use manger style time oracl attack lab environ 10 6 decrypt queri respons disclos coordin secur team per publish process secur c cryptographi side channel rsa,3
376,pytorch/pytorch,CUDA kernel launch race in custom autograd Function with non-default streams,A race condition occurs in custom autograd Functions when the forward pass launches CUDA kernels on a non-default stream and the backward pass is scheduled before stream synchronization completes. The gradient computation produces non-deterministic NaN values approximately 1 in 50 runs. This is not reproducible with the default CUDA stream. The issue lies in engine.cpp where saved tensors are accessed without checking the originating stream completion status. We have a reproducer using torch.autograd.Function with explicit stream management.,performance;architecture,C++,advanced,cuda;autograd;concurrency,True,8/19/2024,27,CUDA kernel launch race in custom autograd Function with non-default streams A race condition occurs in custom autograd Functions when the forward pass launches CUDA kernels on a non-default stream and the backward pass is scheduled before stream synchronization completes. The gradient computation produces non-deterministic NaN values approximately 1 in 50 runs. This is not reproducible with the default CUDA stream. The issue lies in engine.cpp where saved tensors are accessed without checking the originating stream completion status. We have a reproducer using torch.autograd.Function with explicit stream management. performance;architecture C++ cuda;autograd;concurrency,cuda kernel launch race custom autograd function non default stream race condit occur custom autograd function forward pass launch cuda kernel non default stream backward pass schedul stream synchron complet gradient comput produc non determinist nan valu approxim 1 50 run reproduc default cuda stream issu lie engin cpp save tensor access without check origin stream complet statu reproduc use torch autograd function explicit stream manag perform architectur c cuda autograd concurr,3
378,kubernetes/kubernetes,kubelet memory leak when watching large numbers of ConfigMaps with field selectors,The kubelet process exhibits a slow memory leak when configured to watch more than 500 ConfigMaps using field selectors. The leak rate is approximately 50MB per hour under steady state. Heap profiling with go tool pprof shows the accumulation is in the reflector cache which is not correctly evicting entries when field-selector-filtered watches receive MODIFIED events. This was introduced in the 1.29 release cycle based on our bisect. We are running 1.30.1 and have confirmed the issue does not occur on 1.28.,performance;architecture,Go,advanced,kubernetes;memory-leak;watch,True,9/5/2024,19,kubelet memory leak when watching large numbers of ConfigMaps with field selectors The kubelet process exhibits a slow memory leak when configured to watch more than 500 ConfigMaps using field selectors. The leak rate is approximately 50MB per hour under steady state. Heap profiling with go tool pprof shows the accumulation is in the reflector cache which is not correctly evicting entries when field-selector-filtered watches receive MODIFIED events. This was introduced in the 1.29 release cycle based on our bisect. We are running 1.30.1 and have confirmed the issue does not occur on 1.28. performance;architecture Go kubernetes;memory-leak;watch,kubelet memori leak watch larg number configmap field selector kubelet process exhibit slow memori leak configur watch 500 configmap use field selector leak rate approxim 50mb per hour steadi state heap profil go tool pprof show accumul reflector cach correctli evict entri field selector filter watch receiv modifi event introduc 1 29 releas cycl base bisect run 1 30 1 confirm issu occur 1 28 perform architectur go kubernet memori leak watch,3
379,rust-lang/rust,ICE: internal compiler error with const generics and where clause on associated type,The Rust compiler panics with an internal compiler error when a const generic parameter is used in a where clause constraining an associated type of a trait bound. The panic message is assertion failed in rustc_trait_selection. This reproduces on stable 1.77 and nightly. The workaround is to remove the const generic and use a runtime value but this defeats the purpose of the abstraction. A minimal reproducer of 15 lines is attached.,architecture,Rust,advanced,compiler;const-generics;ICE,True,1/30/2024,14,ICE: internal compiler error with const generics and where clause on associated type The Rust compiler panics with an internal compiler error when a const generic parameter is used in a where clause constraining an associated type of a trait bound. The panic message is assertion failed in rustc_trait_selection. This reproduces on stable 1.77 and nightly. The workaround is to remove the const generic and use a runtime value but this defeats the purpose of the abstraction. A minimal reproducer of 15 lines is attached. architecture Rust compiler;const-generics;ICE,ice intern compil error const gener claus associ type rust compil panic intern compil error const gener paramet use claus constrain associ type trait bound panic messag assert fail rustc trait select reproduc stabl 1 77 nightli workaround remov const gener use runtim valu defeat purpos abstract minim reproduc 15 line attach architectur rust compil const gener ice,3
380,django/django,QuerySet.annotate() with Window function produces incorrect SQL for multi-database routers,Using QuerySet.annotate() with a Window function expression on a project with multiple database routers generates incorrect SQL that references the wrong schema prefix. The generated query uses the default database alias even when the queryset has been explicitly routed to a secondary database. This causes either a table-not-found error or silently reads from the wrong database. The issue is in django/db/models/sql/compiler.py in the as_sql method for window expressions. Affects Django 4.2 and 5.0.,architecture;breaking change,Python,advanced,orm;sql;multi-database,True,5/14/2024,23,QuerySet.annotate() with Window function produces incorrect SQL for multi-database routers Using QuerySet.annotate() with a Window function expression on a project with multiple database routers generates incorrect SQL that references the wrong schema prefix. The generated query uses the default database alias even when the queryset has been explicitly routed to a secondary database. This causes either a table-not-found error or silently reads from the wrong database. The issue is in django/db/models/sql/compiler.py in the as_sql method for window expressions. Affects Django 4.2 and 5.0. architecture;breaking change Python orm;sql;multi-database,queryset annot window function produc incorrect sql multi databas router use queryset annot window function express project multipl databas router gener incorrect sql refer wrong schema prefix gener queri use default databas alia even queryset explicitli rout secondari databas caus either tabl found error silent read wrong databas issu django db model sql compil py sql method window express affect django 4 2 5 0 architectur break chang python orm sql multi databas,3
